Customer_ID,Customer_Name,Age,Gender,Marital_Status,Education_Level,Employment_Status,Occupation,Annual_Income,Monthly_Income,Monthly_Expenses,Savings_Balance,Account_Balance,Credit_Score,Credit_History_Years,Existing_EMI,Debt_to_Income_Ratio,Number_of_Credit_Cards,Previous_Defaults,Loan_ID,Loan_Term,Interest_Rate,EMI_Amount,Loan_Purpose,Loan_Status,Collateral_Value,Monthly_Transaction_Count,Total_Deposits,Total_Withdrawals,Average_Monthly_Balance,Missed_EMI_Count,Days_Past_Due,Outstanding_Loan_Balance,Fraud_Flag,Risk_Category,Recovery_Status,Loan_Default
CUST101079,Manoj Singh,39,Male,Single,Graduate,Employed,Police,92876,7740,4125,31597,21402,817,15,612,7.82,-2,-2,LN201079,52,10.77,605,Personal,Approved,139996,50,13396,11502,20902,-4,3,36198,No,Low,Not Required,No
CUST101080,Harish Kumar,42,Male,Single,Graduate,Employed,Retailer,79925,6662,3575,24402,16599,734,8,494,7.25,3,1,LN201080,25,11.33,488,Business,Approved,110001,40,11602,9997,16103,-4,-3,30803,Yes,Low,Not Required,No
CUST101081,Kavya Iyer,30,Female,Single,Graduate,Employed,HR,73445,6121,3313,20795,14196,697,12,434,7.0,-4,0,LN201081,38,8.96,433,Car,Approved,95005,38,10696,9250,13697,-2,5,28100,No,Medium,Not Required,No
CUST101082,Rahul Sharma,25,Male,Single,Graduate,Employed,Engineer,54002,4495,2495,10001,7002,577,-2,246,5.76,3,3,LN201082,19,8.08,251,Home,Approved,49998,30,7996,7001,6500,-3,-3,20000,No,High,Ongoing,Yes
CUST101083,Divya Sharma,33,Female,Married,Graduate,Employed,Lecturer,77759,6480,3489,23202,15801,724,5,466,7.28,3,-1,LN201083,62,10.65,468,Education,Approved,105001,44,11297,9748,15295,4,26,29895,No,Low,Not Required,No
CUST101084,Pooja Mehta,39,Female,Single,Graduate,Employed,Designer,86402,7202,3845,28001,19002,780,5,550,7.85,4,-5,LN201084,55,8.66,554,Home,Approved,125001,44,12497,10745,18498,-1,-5,33498,No,Low,Not Required,No
CUST101085,Aishwarya Rao,38,Female,Married,Graduate,Employed,Bank Officer,82078,6845,3674,25603,17398,746,4,511,7.45,2,3,LN201085,32,12.75,507,Personal,Approved,115001,44,11905,10247,16904,6,20,31703,No,Low,Not Required,No
CUST101086,Priya Reddy,24,Female,Married,Graduate,Employed,Analyst,56161,4676,2594,11201,7796,590,8,274,5.8,-2,3,LN201086,35,8.46,268,Education,Approved,54997,26,8303,7252,7305,6,18,20900,No,High,Ongoing,Yes
CUST101087,Kiran Kumar,26,Male,Married,Graduate,Employed,Driver,62644,5218,2857,14800,10196,634,2,327,6.36,-2,3,LN201087,29,11.09,329,Car,Approved,70004,39,9203,8000,9700,-4,13,23596,Yes,High,Ongoing,Yes
CUST101088,Sneha Nair,23,Female,Single,Graduate,Employed,Teacher,60477,5042,2774,13601,9398,624,4,307,6.43,-3,2,LN201088,60,10.58,313,Personal,Approved,64999,30,8901,7748,8895,-2,1,22699,No,High,Ongoing,Yes
CUST101089,Aishwarya Rao,36,Female,Married,Graduate,Employed,Bank Officer,82085,6835,3670,25597,17403,752,7,510,7.58,2,-3,LN201089,37,11.89,509,Personal,Approved,114995,41,11899,10250,16895,3,15,31700,No,Low,Not Required,No
CUST101090,Divya Sharma,40,Female,Married,Graduate,Employed,Lecturer,77760,6480,3493,23200,15798,728,6,465,7.0,3,-4,LN201090,62,10.46,469,Education,Approved,105001,45,11296,9750,15305,5,30,29905,No,Low,Not Required,No
CUST101091,Anjali Gupta,35,Female,Married,Graduate,Employed,Accountant,64797,5397,2946,15995,10999,646,8,355,6.49,5,-1,LN201091,33,11.15,351,Home,Approved,75004,36,9495,8250,10503,2,34,24500,No,High,Ongoing,Yes
CUST101092,Mohan Rao,36,Male,Single,Graduate,Employed,Shop Owner,66965,5578,3045,17200,11799,659,7,371,6.37,5,-5,LN201092,48,12.34,370,Education,Approved,80001,33,9798,8502,11305,2,5,25401,No,Medium,Not Required,No
CUST101093,Priya Reddy,27,Female,Married,Graduate,Employed,Analyst,56165,4683,2590,11198,7795,588,4,269,6.06,2,2,LN201093,38,9.04,274,Education,Approved,55000,30,8303,7248,7296,5,19,20895,No,High,Ongoing,Yes
CUST101094,Harish Kumar,32,Male,Single,Graduate,Employed,Retailer,79923,6665,3582,24404,16602,741,1,494,7.04,2,0,LN201094,23,11.28,493,Business,Approved,110003,37,11600,9998,16105,-3,3,30803,Yes,Low,Not Required,No
CUST101095,Vikram Das,33,Male,Married,Graduate,Employed,Manager,71276,5945,3216,19603,13402,685,11,407,6.72,5,-4,LN201095,20,8.83,411,Personal,Approved,89996,40,10398,9001,12905,7,30,27197,No,Medium,Not Required,No
CUST101096,Rahul Sharma,24,Male,Single,Graduate,Employed,Engineer,54002,4505,2497,9999,6995,585,1,252,5.48,-3,5,LN201096,29,8.34,245,Home,Approved,50004,33,7997,7000,6501,-2,-2,19998,No,High,Ongoing,Yes
CUST101097,Pooja Singh,29,Female,Married,Graduate,Employed,Nurse,69125,5762,3133,18400,12595,666,7,393,6.89,0,-3,LN201097,62,7.71,392,Business,Approved,84995,36,10096,8754,12096,2,10,26297,No,Medium,Not Required,No
CUST101098,Priya Reddy,28,Female,Married,Graduate,Employed,Analyst,56159,4676,2589,11202,7803,592,3,266,5.81,5,-2,LN201098,39,9.0,271,Education,Approved,54995,27,8298,7251,7304,0,20,20899,No,High,Ongoing,Yes
CUST101099,Kavya Iyer,31,Female,Single,Graduate,Employed,HR,73437,6118,3305,20803,14198,698,16,434,6.93,-2,3,LN201099,38,9.75,433,Car,Approved,95003,38,10698,9248,13702,1,-4,28104,No,Medium,Not Required,No
CUST101100,Sneha Nair,28,Female,Single,Graduate,Employed,Teacher,60478,5036,2767,13604,9401,621,5,315,6.44,1,-3,LN201100,61,10.37,313,Personal,Approved,65002,32,8898,7750,8895,-2,-1,22705,No,High,Ongoing,Yes
CUST101101,Anjali Gupta,32,Female,Married,Graduate,Employed,Accountant,64795,5397,2950,16000,10998,642,3,349,6.57,7,0,LN201101,37,11.53,355,Home,Approved,75004,34,9499,8251,10498,-1,29,24495,No,High,Ongoing,Yes
CUST101102,Rohit Verma,38,Male,Married,Graduate,Employed,Engineer,75600,6300,3403,21995,14996,712,1,452,6.99,-2,5,LN201102,47,9.88,448,Home,Approved,99998,43,10997,9497,14497,-3,19,29003,No,Medium,Not Required,No
CUST101103,Vikram Das,32,Male,Married,Graduate,Employed,Manager,71285,5936,3218,19600,13402,685,6,409,6.82,1,3,LN201103,24,8.38,409,Personal,Approved,90003,42,10399,9001,12899,-2,35,27205,No,Medium,Not Required,No
CUST101104,Kavitha Iyer,40,Female,Married,Graduate,Employed,Doctor,90720,7559,4030,30397,20605,805,8,588,7.8,-1,-4,LN201104,32,10.46,591,Business,Approved,135001,51,13100,11253,20097,1,27,35299,No,Low,Not Required,No
CUST101105,Aishwarya Rao,37,Female,Married,Graduate,Employed,Bank Officer,82076,6839,3674,25604,17401,748,2,510,7.53,-2,0,LN201105,41,12.2,511,Personal,Approved,115004,45,11896,10245,16904,3,18,31697,No,Low,Not Required,No
CUST101106,Manoj Singh,47,Male,Single,Graduate,Employed,Police,92885,7737,4122,31603,21399,812,13,613,7.92,3,1,LN201106,45,11.22,611,Personal,Approved,139999,44,13397,11501,20897,-3,-1,36201,No,Low,Not Required,No
CUST101107,Kavya Iyer,39,Female,Single,Graduate,Employed,HR,73442,6120,3312,20798,14197,692,14,428,6.77,5,3,LN201107,38,9.63,426,Car,Approved,95000,38,10698,9245,13698,4,1,28104,No,Medium,Not Required,No
CUST101108,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,54005,4495,2502,9998,6997,582,2,248,5.55,0,-4,LN201108,19,8.18,251,Home,Approved,50002,31,8001,7004,6499,-4,1,20005,No,High,Ongoing,Yes
CUST101109,Sneha Kapoor,44,Female,Married,Graduate,Employed,Tester,95039,7917,4215,32803,22199,824,11,630,7.64,7,-3,LN201109,58,11.38,631,Car,Approved,145005,53,13700,11747,21697,-1,18,37105,No,Low,Not Required,No
CUST101110,Rohit Verma,39,Male,Married,Graduate,Employed,Engineer,75603,6303,3401,22001,15004,710,0,449,6.82,1,2,LN201110,45,9.86,454,Home,Approved,99999,43,11005,9495,14498,-4,20,28997,No,Medium,Not Required,No
CUST101111,Divya Sharma,31,Female,Married,Graduate,Employed,Lecturer,77762,6485,3487,23195,15801,725,2,466,7.15,0,4,LN201111,55,11.11,473,Education,Approved,105001,39,11301,9751,15295,4,26,29902,No,Low,Not Required,No
CUST101112,Manoj Singh,38,Male,Single,Graduate,Employed,Police,92878,7740,4121,31605,21405,809,15,606,7.58,3,-5,LN201112,47,10.42,606,Personal,Approved,140003,44,13405,11496,20902,-1,1,36205,No,Low,Not Required,No
CUST101113,Suresh Naidu,42,Male,Married,Graduate,Employed,Farmer,88559,7384,3941,29205,19804,784,13,573,7.5,0,-4,LN201113,19,9.77,566,Education,Approved,129999,43,12799,10997,19298,2,11,34402,Yes,Low,Not Required,No
CUST101114,Anjali Gupta,33,Female,Married,Graduate,Employed,Accountant,64800,5396,2953,15996,10997,650,7,345,6.47,1,5,LN201114,33,11.77,347,Home,Approved,75003,33,9504,8254,10504,0,25,24499,No,High,Ongoing,Yes
CUST101115,Aishwarya Rao,38,Female,Married,Graduate,Employed,Bank Officer,82077,6840,3671,25597,17398,748,3,511,7.55,-1,0,LN201115,36,12.57,505,Personal,Approved,115001,46,11901,10250,16899,-4,14,31701,No,Low,Not Required,No
CUST101116,Divya Sharma,37,Female,Married,Graduate,Employed,Lecturer,77762,6483,3486,23195,15800,719,1,466,7.44,2,0,LN201116,64,10.83,469,Education,Approved,104995,42,11300,9755,15301,0,31,29895,No,Low,Not Required,No
CUST101117,Divya Sharma,39,Female,Married,Graduate,Employed,Lecturer,77759,6477,3490,23204,15804,728,7,474,7.46,3,2,LN201117,65,10.4,474,Education,Approved,104997,38,11301,9749,15296,-1,30,29898,No,Low,Not Required,No
CUST101118,Kiran Kumar,30,Male,Married,Graduate,Employed,Driver,62635,5224,2863,14802,10203,631,11,335,6.28,-2,-3,LN201118,23,10.76,327,Car,Approved,69999,30,9203,7996,9699,2,20,23603,Yes,High,Ongoing,Yes
CUST101119,Kavitha Iyer,42,Female,Married,Graduate,Employed,Doctor,90720,7555,4032,30397,20596,806,8,586,7.45,-2,0,LN201119,32,10.2,593,Business,Approved,134995,52,13097,11248,20099,6,26,35301,No,Low,Not Required,No
CUST101120,Rahul Sharma,20,Male,Single,Graduate,Employed,Engineer,53996,4496,2500,9996,6996,576,-1,245,5.74,4,-3,LN201120,27,8.36,250,Home,Approved,50005,31,7999,6996,6499,-1,3,19999,No,High,Ongoing,Yes
CUST101121,Pooja Mehta,44,Female,Single,Graduate,Employed,Designer,86404,7199,3855,28002,18995,779,6,555,7.3,-3,-5,LN201121,55,9.0,553,Home,Approved,124997,47,12495,10748,18500,0,3,33496,No,Low,Not Required,No
CUST101122,Rahul Sharma,27,Male,Single,Graduate,Employed,Engineer,54000,4502,2496,10004,7002,580,-1,255,5.72,4,-3,LN201122,26,8.28,254,Home,Approved,49998,32,8005,6995,6505,1,1,19996,No,High,Ongoing,Yes
CUST101123,Pooja Singh,32,Female,Married,Graduate,Employed,Nurse,69116,5765,3127,18398,12604,674,14,388,6.66,-1,-5,LN201123,60,8.25,390,Business,Approved,85000,40,10104,8745,12095,2,17,26301,No,Medium,Not Required,No
CUST101124,Pooja Mehta,37,Female,Single,Graduate,Employed,Designer,86403,7197,3848,27995,19001,777,4,549,7.96,-3,-3,LN201124,63,9.01,553,Home,Approved,125001,48,12499,10751,18498,5,-1,33497,No,Low,Not Required,No
CUST101125,Kiran Kumar,33,Male,Married,Graduate,Employed,Driver,62641,5218,2862,14801,10200,631,8,326,6.28,6,-4,LN201125,25,11.09,326,Car,Approved,70003,31,9195,7996,9695,0,14,23598,Yes,High,Ongoing,Yes
CUST101126,Vikram Das,38,Male,Married,Graduate,Employed,Manager,71279,5944,3215,19601,13405,682,7,405,6.75,7,0,LN201126,23,8.6,409,Personal,Approved,90005,35,10401,9003,12902,-2,29,27198,No,Medium,Not Required,No
CUST101127,Suresh Naidu,43,Male,Married,Graduate,Employed,Farmer,88561,7378,3945,29203,19803,791,12,570,7.42,-1,-3,LN201127,26,9.53,574,Education,Approved,129998,43,12802,10998,19302,-3,18,34403,Yes,Low,Not Required,No
CUST101128,Suresh Naidu,41,Male,Married,Graduate,Employed,Farmer,88561,7385,3938,29199,19804,791,7,566,7.97,6,-5,LN201128,21,9.15,573,Education,Approved,129997,49,12799,11002,19305,0,17,34402,Yes,Low,Not Required,No
CUST101129,Kiran Kumar,32,Male,Married,Graduate,Employed,Driver,62641,5216,2864,14798,10199,628,11,334,6.21,0,-2,LN201129,23,10.53,329,Car,Approved,69999,33,9204,8001,9703,5,16,23602,Yes,High,Ongoing,Yes
CUST101130,Suresh Naidu,40,Male,Married,Graduate,Employed,Farmer,88564,7384,3944,29200,19798,792,12,569,7.53,0,-2,LN201130,29,9.39,569,Education,Approved,130003,47,12804,10998,19305,-3,18,34400,Yes,Low,Not Required,No
CUST101131,Rohit Verma,36,Male,Married,Graduate,Employed,Engineer,75605,6299,3405,22005,15005,711,6,451,7.08,7,-3,LN201131,51,9.72,452,Home,Approved,99995,35,10998,9496,14496,-3,18,29003,No,Medium,Not Required,No
CUST101132,Sneha Nair,28,Female,Single,Graduate,Employed,Teacher,60480,5035,2769,13604,9401,624,5,307,5.97,3,-4,LN201132,62,9.75,312,Personal,Approved,64999,31,8895,7746,8895,-4,1,22702,No,High,Ongoing,Yes
CUST101133,Pooja Mehta,38,Female,Single,Graduate,Employed,Designer,86404,7201,3849,28004,18997,780,5,550,7.64,3,0,LN201133,57,9.03,547,Home,Approved,125004,45,12498,10753,18505,4,2,33502,No,Low,Not Required,No
CUST101134,Rohit Verma,34,Male,Married,Graduate,Employed,Engineer,75604,6299,3397,22001,14998,713,0,450,6.76,7,2,LN201134,51,10.49,454,Home,Approved,99998,39,11002,9500,14502,1,14,28997,No,Medium,Not Required,No
CUST101135,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,53999,4505,2503,9997,7005,580,8,251,5.39,0,5,LN201135,28,7.63,254,Home,Approved,49998,25,7996,7003,6498,-4,2,19997,No,High,Ongoing,Yes
CUST101136,Aishwarya Rao,42,Female,Married,Graduate,Employed,Bank Officer,82075,6842,3671,25605,17398,749,4,514,7.4,-3,-1,LN201136,31,11.73,506,Personal,Approved,114998,47,11897,10252,16896,3,10,31701,No,Low,Not Required,No
CUST101137,Vinod Reddy,36,Male,Married,Graduate,Employed,Electrician,84241,7015,3758,26797,18203,764,11,535,7.48,-1,-3,LN201137,45,8.14,532,Car,Approved,119998,48,12196,10499,17705,-1,32,32600,No,Low,Not Required,No
CUST101138,Anjali Gupta,26,Female,Married,Graduate,Employed,Accountant,64802,5397,2955,16004,11003,640,13,350,6.82,4,-1,LN201138,41,11.81,347,Home,Approved,74997,40,9504,8246,10505,-2,29,24504,No,High,Ongoing,Yes
CUST101139,Anjali Gupta,28,Female,Married,Graduate,Employed,Accountant,64805,5397,2953,16000,10996,643,11,350,6.67,5,-2,LN201139,37,11.8,348,Home,Approved,75000,38,9501,8251,10501,-3,31,24505,No,High,Ongoing,Yes
CUST101140,Kavya Iyer,38,Female,Single,Graduate,Employed,HR,73437,6125,3305,20802,14196,696,17,429,7.25,-3,4,LN201140,39,9.37,434,Car,Approved,94998,41,10704,9254,13698,0,-2,28102,No,Medium,Not Required,No
CUST101141,Pooja Mehta,41,Female,Single,Graduate,Employed,Designer,86398,7195,3853,28003,19004,780,10,554,7.5,-4,5,LN201141,58,8.42,548,Home,Approved,125001,45,12499,10755,18502,-5,-1,33504,No,Low,Not Required,No
CUST101142,Rohit Verma,40,Male,Married,Graduate,Employed,Engineer,75599,6301,3404,22003,14996,711,5,447,6.99,7,2,LN201142,52,9.95,451,Home,Approved,99996,36,11001,9505,14499,-2,11,28997,No,Medium,Not Required,No
CUST101143,Sneha Kapoor,45,Female,Married,Graduate,Employed,Tester,95037,7920,4215,32795,22197,825,10,630,8.25,7,4,LN201143,62,12.05,634,Car,Approved,144996,47,13703,11753,21697,-2,12,37095,No,Low,Not Required,No
CUST101144,Pooja Mehta,44,Female,Single,Graduate,Employed,Designer,86405,7205,3846,28005,18998,778,9,552,7.5,2,2,LN201144,55,8.64,555,Home,Approved,125004,44,12498,10755,18495,-2,-5,33499,No,Low,Not Required,No
CUST101145,Arjun Patel,24,Male,Married,Graduate,Employed,Business,58318,4859,2675,12399,8596,607,3,289,5.95,1,4,LN201145,53,9.17,288,Business,Approved,60002,29,8605,7502,8102,-1,26,21797,No,High,Ongoing,Yes
CUST101146,Sneha Nair,29,Female,Single,Graduate,Employed,Teacher,60478,5036,2770,13604,9405,623,10,310,6.38,0,4,LN201146,64,10.25,314,Personal,Approved,65001,36,8895,7745,8895,-5,2,22703,No,High,Ongoing,Yes
CUST101147,Pooja Singh,32,Female,Married,Graduate,Employed,Nurse,69122,5765,3126,18404,12603,676,15,389,6.53,3,3,LN201147,61,8.01,385,Business,Approved,85003,37,10099,8750,12102,6,17,26302,No,Medium,Not Required,No
CUST101148,Kiran Kumar,32,Male,Married,Graduate,Employed,Driver,62643,5215,2859,14803,10201,633,9,329,6.15,4,-3,LN201148,27,11.13,333,Car,Approved,69996,29,9204,7998,9704,4,12,23602,Yes,High,Ongoing,Yes
CUST101149,Manoj Singh,40,Male,Single,Graduate,Employed,Police,92885,7744,4115,31599,21399,810,15,610,7.81,-2,-5,LN201149,50,10.86,607,Personal,Approved,140004,45,13400,11499,20903,-2,0,36203,No,Low,Not Required,No
CUST101150,Kavya Iyer,31,Female,Single,Graduate,Employed,HR,73435,6122,3311,20800,14201,694,16,435,7.09,2,-4,LN201150,31,9.22,426,Car,Approved,94995,42,10704,9246,13700,2,-5,28100,No,Medium,Not Required,No
CUST101151,Priya Reddy,31,Female,Married,Graduate,Employed,Analyst,56161,4682,2592,11199,7795,595,1,270,5.54,5,1,LN201151,37,8.7,271,Education,Approved,55005,34,8300,7249,7298,6,15,20905,No,High,Ongoing,Yes
CUST101152,Priya Reddy,26,Female,Married,Graduate,Employed,Analyst,56165,4685,2593,11198,7805,594,3,269,6.0,-2,-1,LN201152,33,8.33,265,Education,Approved,55001,27,8302,7247,7298,-4,10,20904,No,High,Ongoing,Yes
CUST101153,Divya Sharma,31,Female,Married,Graduate,Employed,Lecturer,77761,6477,3492,23204,15797,724,5,465,6.96,4,2,LN201153,56,10.76,468,Education,Approved,105002,41,11302,9755,15297,0,33,29895,No,Low,Not Required,No
CUST101154,Anjali Gupta,35,Female,Married,Graduate,Employed,Accountant,64797,5402,2948,16005,11004,643,6,346,6.23,0,3,LN201154,36,11.47,346,Home,Approved,75005,38,9498,8245,10498,4,26,24498,No,High,Ongoing,Yes
CUST101155,Sneha Kapoor,43,Female,Married,Graduate,Employed,Tester,95044,7917,4214,32801,22195,823,9,634,8.35,-2,-1,LN201155,65,11.09,633,Car,Approved,145002,47,13698,11753,21695,-3,14,37101,No,Low,Not Required,No
CUST101156,Sneha Kapoor,42,Female,Married,Graduate,Employed,Tester,95036,7925,4209,32805,22203,827,9,634,8.1,6,3,LN201156,60,11.49,632,Car,Approved,145004,52,13704,11754,21699,5,17,37100,No,Low,Not Required,No
CUST101157,Vinod Reddy,41,Male,Married,Graduate,Employed,Electrician,84241,7019,3757,26805,18195,763,2,528,7.16,8,-2,LN201157,45,7.98,526,Car,Approved,119998,45,12198,10501,17702,0,25,32605,No,Low,Not Required,No
CUST101158,Sneha Nair,32,Female,Single,Graduate,Employed,Teacher,60485,5038,2766,13599,9395,621,6,313,6.04,6,4,LN201158,61,9.82,308,Personal,Approved,64996,30,8898,7753,8904,0,-4,22703,No,High,Ongoing,Yes
CUST101159,Anjali Gupta,27,Female,Married,Graduate,Employed,Accountant,64804,5404,2946,16000,11000,649,7,352,6.77,-1,3,LN201159,33,11.41,347,Home,Approved,74999,34,9504,8252,10503,6,33,24502,No,High,Ongoing,Yes
CUST101160,Kavya Iyer,37,Female,Single,Graduate,Employed,HR,73436,6115,3310,20804,14201,694,7,426,7.3,4,5,LN201160,31,9.43,426,Car,Approved,95001,36,10695,9252,13702,-4,-2,28105,No,Medium,Not Required,No
CUST101161,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73441,6119,3311,20797,14201,695,7,430,7.24,-1,-3,LN201161,39,9.22,433,Car,Approved,94996,35,10703,9254,13696,5,3,28097,No,Medium,Not Required,No
CUST101162,Arjun Patel,31,Male,Married,Graduate,Employed,Business,58324,4864,2675,12398,8600,611,6,286,6.27,6,5,LN201162,53,9.53,289,Business,Approved,59996,29,8596,7503,8099,-1,25,21800,No,High,Ongoing,Yes
CUST101163,Arjun Patel,30,Male,Married,Graduate,Employed,Business,58319,4861,2675,12402,8603,610,1,290,5.75,7,4,LN201163,51,9.41,287,Business,Approved,60005,31,8600,7504,8101,1,28,21800,No,High,Ongoing,Yes
CUST101164,Kiran Kumar,32,Male,Married,Graduate,Employed,Driver,62642,5220,2856,14797,10202,633,12,328,6.58,1,-1,LN201164,21,11.04,325,Car,Approved,69995,30,9201,8002,9698,-2,15,23595,Yes,High,Ongoing,Yes
CUST101165,Anjali Gupta,28,Female,Married,Graduate,Employed,Accountant,64798,5399,2945,15998,10997,646,13,355,6.72,8,6,LN201165,35,11.15,352,Home,Approved,74995,40,9498,8251,10505,5,35,24498,No,High,Ongoing,Yes
CUST101166,Kavitha Iyer,43,Female,Married,Graduate,Employed,Doctor,90722,7556,4025,30405,20595,803,10,586,7.98,6,0,LN201166,35,10.24,588,Business,Approved,134995,52,13101,11250,20102,7,26,35305,No,Low,Not Required,No
CUST101167,Aishwarya Rao,37,Female,Married,Graduate,Employed,Bank Officer,82079,6838,3665,25597,17398,752,9,515,7.37,4,-2,LN201167,35,11.81,509,Personal,Approved,114996,48,11901,10255,16895,6,11,31704,No,Low,Not Required,No
CUST101168,Harish Kumar,34,Male,Single,Graduate,Employed,Retailer,79916,6656,3581,24395,16602,735,7,485,7.54,3,0,LN201168,21,11.44,494,Business,Approved,109998,40,11605,9996,16104,-1,-4,30798,Yes,Low,Not Required,No
CUST101169,Sneha Kapoor,49,Female,Married,Graduate,Employed,Tester,95038,7925,4207,32805,22201,830,16,626,8.25,6,1,LN201169,61,11.09,631,Car,Approved,145001,49,13697,11746,21697,-2,16,37097,No,Low,Not Required,No
CUST101170,Manoj Singh,40,Male,Single,Graduate,Employed,Police,92884,7744,4123,31604,21402,815,14,609,7.76,0,2,LN201170,51,11.2,615,Personal,Approved,140003,45,13396,11497,20903,-5,-2,36197,No,Low,Not Required,No
CUST101171,Sneha Kapoor,48,Female,Married,Graduate,Employed,Tester,95044,7916,4211,32795,22200,828,9,632,7.78,5,-2,LN201171,56,11.74,628,Car,Approved,145001,53,13699,11753,21700,2,12,37095,No,Low,Not Required,No
CUST101172,Priya Reddy,21,Female,Married,Graduate,Employed,Analyst,56164,4680,2591,11204,7805,588,2,270,6.01,-2,3,LN201172,37,8.76,268,Education,Approved,54999,28,8296,7248,7300,-4,10,20896,No,High,Ongoing,Yes
CUST101173,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73444,6118,3309,20802,14197,698,12,425,6.81,0,3,LN201173,41,9.23,428,Car,Approved,94996,36,10697,9249,13696,4,3,28103,No,Medium,Not Required,No
CUST101174,Aishwarya Rao,36,Female,Married,Graduate,Employed,Bank Officer,82075,6836,3675,25598,17396,751,10,514,7.23,-2,5,LN201174,37,12.07,512,Personal,Approved,115005,45,11902,10247,16900,0,16,31699,No,Low,Not Required,No
CUST101175,Harish Kumar,39,Male,Single,Graduate,Employed,Retailer,79916,6663,3581,24403,16603,735,0,487,7.41,5,-2,LN201175,19,11.76,491,Business,Approved,109999,42,11600,9997,16105,1,-2,30801,Yes,Low,Not Required,No
CUST101176,Pooja Singh,34,Female,Married,Graduate,Employed,Nurse,69115,5764,3126,18398,12605,673,11,386,6.76,0,-5,LN201176,58,8.14,391,Business,Approved,85000,40,10096,8750,12102,-1,17,26303,No,Medium,Not Required,No
CUST101177,Divya Sharma,41,Female,Married,Graduate,Employed,Lecturer,77764,6475,3487,23199,15800,722,-1,466,7.59,8,3,LN201177,62,10.48,469,Education,Approved,104999,38,11300,9754,15304,0,30,29901,No,Low,Not Required,No
CUST101178,Arjun Patel,22,Male,Married,Graduate,Employed,Business,58316,4863,2678,12401,8598,604,4,287,6.23,0,-2,LN201178,51,9.24,295,Business,Approved,60001,34,8601,7496,8098,-1,34,21801,No,High,Ongoing,Yes
